index,original_gen_str,reason
6907," description
0.38 0.67 0.82
description
0.88 0.17 0.32
Dy
0.63 0.92 0.57
Dy
0.13 0.42 0.07
Dy
0.63 0.42 0.82
Dy
0.13 0.92 0.32
Dy
0.13 0.92 0.82
Dy
0.63 0.42 0.32
Sb
0.63 0.92 0.07
Sb
0.13 0.42 0.57
Au
0.88 0.08 0.82
Au
0.38 0.58 0.32
Au
0.38 0.26 0.99
Au
0.88 0.76 0.49
Au
0.38 0.26 0.64
Au
0.88 0.76 0.14
0.37 0.58 0.14
Au
0.87 0.08 0.64
Au
0.87 0.26 0.99
Au
0.37 0.76 0.49
Au
0.54 0.27 0.46
Au
0.04 0.77 0.96
Au
0.03 0.59 0.78
Au
0.53 0.09 0.28
Au
0.70 0.59 0.46
Au
0.20 0.09 0.96
Au
0.53 0.27 0.96
Au
0.03 0.77 0.46
Au
0.03 0.59 0.29
Au
0.53 0.09 0.79
Au
0.70 0.59 0.12
Au
0.20 0.09 0.62
Au
0.20 0.25 0.79
Au
0.70 0.75 0.29
Au
0.03 0.25 0.62
Au
0","Invalid structure: lengths=3, angles=0, species=19"
6923," description
0.78 0.36 0.42
Pd
0.28 0.86 0.42
Pd
0.28 0.86 0.92
Pd
0.78 0.36 0.92
As
0.14 0.53 0.67
As
0.94 0.70 0.16
As
0.94 0.03 0.67
As
0.61 0.53 0.67
As
0.44 0.03 0.16
As
0.62 0.20 0.16
Ru
0.43 0.70 0.67
Ru
0.11 0.20 0.16
Ru
0.62 0.86 0.33
Ru
0.11 0.36 0.83
Ru
0.44 0.37 1.00
Ru
0.94 0.86 0.49
Ru
0.44 0.04 0.83
Ru
0.62 0.69 1.00
Ru
0.12 0.54 0.49
Ru
0.94 0.19 0.33
0.13 0.66 0.31
Ru
0.79 0.68 0.44
Ru
0.28 0.18 0.94
Ru
0.78 0.05 0.39
Ru
0.46 0.36 0.39
Ru
0.97 0.86 0.89
Ru
0.63 0.17 0.52
Ru
0.13 0.67 0.01
Ru
0.30 0.55 0.81
Ru
0.96 0.86 0.15
Ru
0.46 0.36 0.65
Ru
0.30 0.18 0.49
Ru
0.78 0.05 0.02
Ru
0.28 0.55 0.52
0.63 0.67 0.52
Ru
0.13 0.17","Invalid structure: lengths=3, angles=0, species=13"
6947," description
0.05 0.37 0.33
Cu
0.71 0.87 0.33
Cu
0.54 0.37 0.99
Cu
0.21 0.87 0.66
S
0.56 0.87 0.60
S
0.31 0.87 0.35
S
0.94 0.87 0.03
S
0.19 0.87 0.90
S
0.67 0.87 0.10
S
0.45 0.87 0.80
0.43 0.07 0.46
S
0.43 0.68 0.46
S
0.33 0.68 0.13
S
0.33 0.07 0.13
S
0.05 0.20 0.62
S
0.05 0.55 0.62
S
0.70 0.55 0.26
S
0.70 0.20 0.26
S
0.88 0.18 0.96
S
0.88 0.57 0.96
S
0.97 0.57 0.94
S
0.97 0.18 0.94
0.55 0.05 0.76
S
0.55 0.70 0.76
0.20 0.71 0.42
S
0.20 0.05 0.42
0.05 0.71 0.76
S
0.05 0.05 0.76
S
0.70 0.05 0.09
S
0.70 0.70 0.09
0.81 0.20 0.47
S
0.81 0.55 0.47
S
0.94 0.55 0.16
S
0.94 0.20 0.16
0.30 0.05 0.63
S
0.30 0.70 0.","Invalid structure: lengths=3, angles=0, species=15"
6953," description
0.72 0.02 0.57
Te
0.21 0.53 0.57
Te
0.71 0.53 0.07
Te
0.45 0.26 0.31
Te
0.94 0.79 0.31
Te
0.47 0.79 0.82
Te
0.94 0.26 0.82
Au
0.07 0.90 0.95
Au
0.57 0.40 0.69
Au
0.34 0.90 0.45
Au
0.08 0.16 0.45
0.32 0.64 0.16
Au
0.83 0.15 0.16
Au
0.82 0.64 0.66
0.08 0.40 0.16
Au
0.57 0.90 0.16
0.33 0.14 0.66
Au
0.83 0.40 0.40
0.58 0.65 0.40
0.08 0.65 0.91
Au
0.33 0.40 0.91
0.58 0.15 0.91
0.33 0.90 0.90
Au
0.83 0.90 0.41
Au
0.57 0.15 0.41
0.33 0.40 0.41
Au
0.08 0.65 0.41
Au
0.58 0.40 0.91
Au
0.83 0.65 0.91
Au
0.08 0.90 0.41
Au
0.83 0.90 0.90
0.33 0.15 0.16
Au
0.58 0.40 0.16
Au
0.83 0.65 0.16
0.08 0.90 0.66
Au
0.33 0.15 0.","Invalid structure: lengths=3, angles=0, species=8"
6960," description of the lattice type and 90 90 90
Ac
0.57 0.46 0.59
Ac
0.07 0.96 0.09
Ag
0.07 0.21 0.69
Ag
0.82 0.46 0.19
Ag
0.33 0.46 0.19
Ag
0.07 0.71 0.69
Au
0.57 0.21 0.88
Au
0.82 0.96 0.38
Au
0.33 0.96 0.38
Au
0.57 0.71 0.88
0.82 0.21 0.38
Au
0.82 0.71 0.38
Au
0.33 0.71 0.38
Au
0.33 0.21 0.38
Au
0.57 0.96 0.13
Au
0.57 0.96 0.63
Au
0.07 0.46 0.88
Au
0.07 0.46 0.38
0.57 0.46 0.13
Au
0.07 0.96 0.63
0.82 0.71 0.88
Au
0.82 0.21 0.88
Au
0.32 0.71 0.88
Au
0.32 0.21 0.88
0.57 0.46 0.38
Au
0.07 0.96 0.88
0.57 0.96 0.38
Au
0.07 0.46 0.88
0.07 0.46 0.63
Au
0.57 0.96 0.13
0.07 0.96 0.38
0.57 0.46 0.88
0.32 0.71 0.63
Au
0.32 0.21 0.63
Au
0.82 0.71 0.63
Au
0.82 ","Invalid structure: lengths=3, angles=0, species=14"
7007," description
55 55 55
Li
0.82 0.70 0.45
Gd
0.32 0.20 0.95
Gd
0.03 0.91 0.66
Tl
0.53 0.41 0.16Nd
0.17 0.05 0.80
Nd
0.68 0.56 0.31
Nd
0.38 0.26 0.01
Nd
0.88 0.76 0.51
O
0.92 0.14 0.22
O
0.27 0.47 0.55
O
0.59 0.81 0.89
O
0.77 0.32 0.72
O
0.09 0.64 0.06
O
0.42 0.97 0.39
0.63 0.98 0.07
O
0.77 0.14 0.55
O
0.09 0.47 0.89
O
0.27 0.64 0.40
O
0.59 0.81 0.72
O
0.92 0.14 0.06
O
0.09 0.31 0.57
O
0.42 0.64 0.90
O
0.77 0.98 0.23
O
0.93 0.48 0.39
O
0.26 0.80 0.73
O
0.59 0.14 0.06
O
0.93 0.64 0.73
O
0.26 0.98 0.07
O
0.59 0.31 0.40
O
0.76 0.47 0.89
O
0.09 0.81 0.23
O
0.43 0.14 0.57
0.59 0.97 0.56
O
0.92 0.31 0.89
O
0.26 0.64 0.23
","Invalid structure: lengths=3, angles=0, species=12"
7191," description
0.47 0.40 0.88
Hg
0.97 0.40 0.38
Hg
0.47 0.90 0.38
Se
0.36 0.29 0.21
Se
0.59 0.52 0.54
S
0.05 0.98 0.99
S
0.89 0.82 0.76Au
0.11 0.04 0.25
Au
0.83 0.76 0.50
Au
0.31 0.78 0.01
Au
0.09 0.56 0.74
Au
0.64 0.02 0.74
Au
0.85 0.24 0.01
0.12 0.05 0.56
Au
0.83 0.75 0.19
Au
0.35 0.78 0.68
Au
0.09 0.51 0.06
Au
0.60 0.02 0.06
Au
0.86 0.29 0.68
Au
0.32 0.23 0.47
Au
0.64 0.56 0.28
0.11 0.03 0.83
Au
0.84 0.77 0.92
Au
0.37 0.80 0.42
Au
0.08 0.50 0.33
Au
0.58 0.99 0.33
Au
0.88 0.30 0.42
0.61 0.53 0.05
Au
0.35 0.27 0.70
0.85 0.27 0.21
Au
0.61 0.02 0.54
Au
0.10 0.53 0.54
Au
0.35 0.78 0.21
0.85 0.77 0.71
Au
0.11 0.03 0.04
0.60 0.52 0.","Invalid structure: lengths=3, angles=0, species=14"
7195," description of the lattice and n = 9.4
85 85 88
Sn
0.83 0.81 0.31
Sn
0.21 0.18 0.97
Sn
0.09 0.31 0.47
Sn
0.71 0.93 0.81
Br
0.11 0.23 0.21
Br
0.37 0.98 0.84
Br
0.79 0.14 0.54
Br
0.03 0.91 0.88
Br
0.62 0.23 0.90
Br
0.15 0.58 0.34
Br
0.38 0.32 0.58
Br
0.46 0.73 0.34
Br
0.79 0.50 0.38
Br
0.88 0.48 0.71
Br
0.79 0.88 0.08
Br
0.52 0.91 0.53
Br
0.22 0.62 0.98
Br
0.62 0.71 0.79
Br
0.03 0.14 0.71
Br
0.11 0.33 0.96
Br
0.22 0.10 0.46
Br
0.60 0.33 0.21
Br
0.94 0.73 0.53
Br
0.44 0.58 0.03
0.62 0.33 0.71
Br
0.22 0.10 0.71
Br
0.94 0.83 0.21
Br
0.10 0.73 0.53
Br
0.22 0.32 0.21
Br
0.62 0.91 0.21
Br
0.78 0.10 0.21
Br
0.78 0.32 0.03
0.46 0.33 0.03
Br
0.11 0.98 0.21
Br
0.95 0","Invalid structure: lengths=3, angles=0, species=7"
7229," description
0.39 0.64 0.82
Cr
0.89 0.64 0.32
Cr
0.39 0.14 0.32
Cr
0.39 0.64 0.32
Cr
0.89 0.14 0.82
As
0.06 0.47 0.57
As
0.72 0.81 0.57
As
0.56 0.31 0.57
As
0.22 0.97 0.57
As
0.72 0.47 0.07
As
0.06 0.81 0.07
As
0.22 0.31 0.07
As
0.56 0.97 0.07Ent
0.74 0.49 0.50
As
0.59 0.98 0.49
As
0.25 0.34 0.49
As
0.10 0.83 0.49
As
0.59 0.34 0.99
As
0.74 0.83 0.99
As
0.10 0.48 0.99
As
0.25 0.98 0.99
As
0.39 0.64 0.57
As
0.89 0.14 0.59
As
0.39 0.14 0.09
As
0.89 0.64 0.07
0.24 0.48 0.20
As
0.10 0.98 0.20
As
0.74 0.33 0.20
As
0.60 0.83 0.20
As
0.10 0.33 0.70
As
0.24 0.83 0.70
As
0.60 0.48 0.70
As
0.74 0.98 0.70
As
0.39 0.64 0.07
As
0.89 0.14 0.07
As
0.39 0.14 ","Invalid structure: lengths=3, angles=0, species=12"
7240," description of the lattice and 3.9
74 74 30
Ca
0.84 0.61 0.77
Ca
0.06 0.83 0.13
C
0.62 0.39 0.81
C
0.27 0.04 0.09
C
0.60 0.37 0.43
C
0.29 0.06 0.47
0.95 0.72 0.40
0.65 0.42 0.23
C
0.25 0.02 0.66
0.44 0.21 0.07
C
0.46 0.22 0.82
C
0.29 0.05 0.32
C
0.60 0.37 0.58
0.95 0.72 0.95
0.24 0.01 0.53
0.65 0.42 0.99
0.30 0.07 0.89
0.60 0.37 0.73
0.95 0.72 0.16
0.24 0.01 0.03
0.46 0.22 0.58
0.63 0.39 0.48
Zn
0.95 0.72 0.64
0.24 0.01 0.74
0.96 0.72 0.56
0.65 0.42 0.89
0.34 0.11 0.29
0.05 0.82 0.71
0.34 0.11 0.53
Zn
0.85 0.62 0.09
Zn
0.05 0.82 0.33
0.65 0.42 0.38
0.44 0.22 0.83
Zn
0.85 0.62 0.32
Zn
0.","Invalid structure: lengths=3, angles=0, species=3"
7275," description of the lattice and 3.3
90 90 119
Ta
0.60 0.93 0.31
Ta
0.27 0.27 0.31
Zn
0.60 0.60 0.81
Zn
0.93 0.27 0.81
Zn
0.93 0.93 0.31
Zn
0.27 0.60 0.31
N
0.27 0.93 0.31
N
0.60 0.27 0.31
N
0.60 0.60 0.31
N
0.27 0.27 0.81
N
0.93 0.93 0.81
N
0.93 0.60 0.31
0.27 0.94 0.81
N
0.60 0.27 0.81
N
0.60 0.60 0.81
N
0.27 0.27 0.31
N
0.93 0.94 0.31
N
0.93 0.27 0.31
0.60 0.93 0.57
N
0.27 0.27 0.56
N
0.27 0.27 0.06
N
0.60 0.93 0.07
0.27 0.93 0.31
N
0.60 0.27 0.31
N
0.60 0.27 0.81
N
0.27 0.93 0.81
0.93 0.60 0.80
N
0.93 0.60 0.30
0.60 0.60 0.56
N
0.93 0.93 0.06
N
0.27 0.60 0.06
N
0.93 0.27 0.56
N
0.60 0.60 0.06
N
0.27 0.60 0.56
0.93 0.27 ","Invalid structure: lengths=3, angles=0, species=13"
7278," description
1.000 1.00 1.00
Ti
0.98 0.50 0.00
Ti
0.48 0.00 0.50
Ti
0.48 0.00 0.00
Ti
0.48 0.50 0.50
Pd
0.98 0.50 0.50
0.48 0.50 0.00
0.72 0.25 0.75
Pd
0.24 0.74 0.75
Pd
0.23 0.25 0.75
Pd
0.23 0.25 0.25
Pd
0.23 0.75 0.25
0.98 0.00 0.50
0.98 0.50 0.25
Pd
0.72 0.75 0.75
Pd
0.72 0.25 0.25
Pd
0.72 0.75 0.25
Pd
0.48 0.50 0.75
Pd
0.48 0.00 0.75
Pd
0.48 0.75 0.00
Pd
0.48 0.75 0.50
0.98 0.00 0.25
Pd
0.98 0.50 0.75
Pd
0.72 0.25 0.50
Pd
0.23 0.75 1.00
Pd
0.23 0.25 0.50
Pd
0.23 0.25 1.00
Pd
0.23 0.75 0.50
Pd
0.72 0.75 0.00
Pd
0.72 0.25 1.00
0.48 0.50 0.25
0.48 0.00 0.25
Pd
0.98 0.50 1.00
Pd
0.98 0.00 0.75
","Invalid structure: lengths=3, angles=0, species=10"
7347," description of the lattice type and 90 90 119
Pm
0.81 0.11 0.62
Pm
0.48 0.45 0.12
Ge
0.32 0.61 0.62
Ge
0.97 0.94 0.12
Ge
0.49 0.94 0.12
Ge
0.80 0.61 0.62
Ge
0.97 0.44 0.12
Ge
0.32 0.12 0.62roduction
Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice
5.3 5.3 5.3
59 59 59
Pm
0.14 0.78 0.37
Pm
0.64 0.28 0.87
Ge
0.39 0.03 0.62
Ge
0.89 0.53 0.12
Ge
0.89 0.03 0.12
Ge
0.39 0.53 0.62
Ge
0.89 0.53 0.62
Ge
0.39 0.03 0.12
0.39 0.53 0.87
Ge
0.89 0.03 0.37
0.14 0.28 0.12
Ge
0.64 0.78 0.62
Ge
0.14 0.78 0.62
Ge
0.64 0.28 0.12
Ge
0.64 0.78 0.12
Ge
0.14 0.28 0.62
0.14 0.53 0.87
Ge
0.64 0.03 0.37
0.39 0.28 0.37
Ge
0.89 0.78 0.87
Ge
0.64 0.53 0.37
Ge
0.14 0.03 0.87
0.39 0.78 0.37
Ge
0.89 0","Invalid structure: lengths=3, angles=0, species=17"
7425," description of the lattice and 3.9
77 77 77
Ag
0.02 0.04 0.94
Ag
0.54 0.55 0.96
Ag
0.79 0.29 0.46
Ag
0.28 0.80 0.44
S
0.35 0.36 0.48
S
0.47 0.98 0.98
0.69 0.68 0.59
S
0.05 0.56 0.88
S
0.77 0.78 0.38
S
0.25 0.26 0.09
0.28 0.20 0.38
S
0.13 0.93 0.09
S
0.70 0.20 0.09
S
0.88 0.42 0.09
S
0.63 0.67 0.59
S
0.47 0.15 0.88
S
0.21 0.39 0.59
S
0.87 0.04 0.38
0.16 0.68 0.09
S
0.87 0.92 0.59
0.13 0.66 0.59
0.87 0.42 0.09
0.63 0.39 0.59
0.39 0.15 0.59
0.71 0.90 0.09
0.41 0.92 0.59
0.13 0.18 0.09
0.41 0.91 0.09
0.88 0.14 0.59
0.13 0.89 0.59
0.20 0.39 0.09
0.65 0.95 0.59
0.89 0.92 0.09
0.62 0.19 0.59
0.62 0.38 0.09
0.40 ","Invalid structure: lengths=3, angles=0, species=4"
7453," description of the lattice type and angle:
 isometric
112 112 103
Tl
0.62 0.68 0.99
Tl
0.87 0.43 0.49
Tl
0.37 0.93 0.49
Tl
0.12 0.18 0.99
Tl
0.37 0.43 0.99
Tl
0.12 0.68 0.49
As
0.62 0.18 0.49
As
0.87 0.93 0.99
O
0.95 0.66 0.81
O
0.14 0.85 0.17
O
0.60 0.02 0.81
O
0.79 0.21 0.17
O
0.04 0.27 0.31
O
0.25 0.47 0.67
O
0.69 0.53 0.31
O
0.89 0.74 0.67
0.53 0.27 0.31
O
0.72 0.47 0.67
O
0.04 0.08 0.67
O
0.25 0.87 0.31
0.40 0.72 0.81
O
0.60 0.93 0.17
O
0.92 0.03 0.17
O
0.12 0.23 0.81
0.78 0.85 0.09
O
0.95 0.02 0.90
O
0.79 0.21 0.59
O
0.60 0.02 0.40
O
0.25 0.53 0.40
O
0.04 0.35 0.59
O
0.22 0.86 0.90
O
0.41 0.67 0.09
0.70 0.53 0.09
O
0.04 0.88 0.90
O
0.","Invalid structure: lengths=3, angles=0, species=10"
7492," description
0.62 0.22 0.38
Te
0.12 0.72 0.88
Te
0.62 0.72 0.88
Te
0.12 0.22 0.88
Te
0.12 0.72 0.38
0.12 0.22 0.38
0.62 0.72 0.38
Te
0.62 0.22 0.88
0.12 0.22 0.88
0.62 0.72 0.88
Pd
0.37 0.47 0.13
Pd
0.87 0.97 0.13
Pd
0.87 0.47 0.13
Pd
0.87 0.47 0.63
Pd
0.87 0.97 0.63
Pd
0.37 0.47 0.63
Pd
0.37 0.97 0.63
Pd
0.37 0.97 0.13
0.37 0.47 0.88
Pd
0.87 0.97 0.88
Pd
0.87 0.47 0.88
Pd
0.87 0.97 0.38
Pd
0.87 0.47 0.38
Pd
0.37 0.97 0.38
0.37 0.47 0.38
0.13 0.97 0.13
Pd
0.13 0.47 0.13
Pd
0.62 0.97 0.13
Pd
0.62 0.47 0.13
Pd
0.13 0.97 0.63
Pd
0.13 0.47 0.63
Pd
0.62 0.97 0.63
Pd
0.62 0.47 0.63
Pd
0.37 0.22 0.13
Pd
0.37 0","Invalid structure: lengths=3, angles=0, species=14"
7499," description
0.70 0.66 0.87
Mg
0.20 0.66 0.37
Mg
0.70 0.16 0.37
Mg
0.20 0.16 0.87
Mg
0.70 0.66 0.27
Mg
0.20 0.66 0.77
Mg
0.70 0.16 0.77
Mg
0.20 0.16 0.27
Mg
0.04 0.00 0.61
Mg
0.54 0.50 0.61
In
0.04 0.00 0.11
In
0.54 0.51 0.11
In
0.37 0.83 0.11
In
0.87 0.33 0.11
In
0.87 0.84 0.61
In
0.37 0.34 0.61
0.54 0.00 0.61
In
0.04 0.50 0.61
In
0.54 0.00 0.11
In
0.04 0.50 0.11
0.36 0.84 0.61
In
0.86 0.34 0.61
In
0.36 0.34 0.11
In
0.86 0.84 0.11
0.88 0.17 0.43
In
0.38 0.67 0.93
In
0.70 0.99 0.93
In
0.20 0.49 0.43
In
0.38 0.67 0.44
In
0.88 0.17 0.94
In
0.20 0.49 0.94
In
0.70 0.99 0.44
0.53 0.34 0.29
In
0.03 0.84 0.79
In
0.03 0.84 0.29
In
0.53","Invalid structure: lengths=3, angles=0, species=10"
7508," description
0.05 0.58 0.39
Ga
0.21 0.92 0.89
Ga
0.71 0.08 0.23
Ga
0.55 0.42 0.73
As
0.64 0.14 0.93
As
0.13 0.85 0.19
As
0.84 0.64 0.69
P
0.34 0.34 0.43roduction
Bi
0.98 0.23 0.82
Bi
0.49 0.77 0.32
Bi
0.36 0.75 0.81
Bi
0.87 0.24 0.32
Bi
0.46 0.27 0.10
Bi
0.96 0.76 0.61
Bi
0.89 0.73 0.11
Bi
0.39 0.26 0.60roduction
0.21 0.09 0.25
P
0.71 0.93 0.75
P
0.71 0.42 0.25
P
0.21 0.58 0.08roduction
0.21 0.08 0.74roduction
0.71 0.92 0.09
P
0.71 0.42 0.59roduction
0.21 0.58 0.75roduction
0.55 0.08 0.42
P
0.05 0.92 0.42
P
0.06 0.58 0.92roduction
0.56 0.42 0.42
P
0.38 0.42 0.92
P
0.88 0.58 0.92roduction
0.88 0.08 0.59roduction
0.38 0.92 0.59
P
0.05 0.42 0.09roductionroduction
0.55 0.58 0.09roduction
0.72 0.58 0.42roduction
0.22 ","Invalid structure: lengths=3, angles=0, species=13"
7538," description
1.00 1.00 0.63
Hf
0.50 0.50 0.63
Hf
0.00 0.50 0.13
Zr
0.50 1.00 0.13
O
0.24 0.26 0.63
O
0.25 0.76 0.13
O
0.75 0.24 0.13
O
0.75 0.74 0.63
O
0.75 0.76 0.13
O
0.75 0.26 0.63
O
0.24 0.74 0.63
O
0.24 0.24 0.13Hf
0.75 0.50 0.88
Hf
0.75 0.50 0.38
Hf
0.25 0.00 0.38
Hf
0.25 0.00 0.88
0.75 1.00 0.13
Pd
0.50 0.50 0.88
Pd
0.50 0.50 0.38
Pd
0.00 0.00 0.38
Pd
1.00 0.50 0.88
Pd
1.00 0.00 0.88
Pd
1.00 0.50 0.38
Pd
0.50 1.00 0.38
Pd
0.50 1.00 0.88
0.25 0.50 0.13
Pd
0.75 0.00 0.63
0.75 0.00 0.38
Pd
0.75 0.00 0.88
Pd
0.25 0.50 0.88
Pd
0.25 0.50 0.38
Pd
0.50 0.75 0.13
Pd
0.50 0.25 0.13
Pd
0.50 0.76 0.63
P","Invalid structure: lengths=3, angles=0, species=5"
7591," description
0.06 0.15 0.66
Sb
0.56 0.65 0.16
Pb
0.94 0.50 0.91
Pb
0.70 0.03 0.41
Pb
0.41 0.28 0.95
Pb
0.23 0.81 0.38
Pb
0.76 0.75 0.73
Pb
0.87 0.34 0.30
Pb
0.18 0.47 0.49
Pb
0.45 0.95 0.03
0.06 0.15 0.16
Sb
0.28 0.80 0.74
Sb
0.35 0.48 0.23
Sb
0.44 0.87 0.45
Sb
0.20 0.42 0.82
0.86 0.78 0.01
Sb
0.78 0.48 0.62
Sb
0.46 0.13 0.28
Sb
0.17 0.16 0.41
Sb
0.85 0.81 0.33
Sb
0.79 0.47 0.07
Sb
0.45 0.12 0.72
Sb
0.18 0.17 0.95
0.64 0.25 0.08
Sb
0.99 0.03 0.90
Sb
0.56 0.58 0.40
Sb
0.07 0.70 0.59
Sb
0.65 0.25 0.52
Sb
0.98 0.03 0.40
Sb
0.56 0.58 0.90
Sb
0.07 0.70 0.09
0.16 0.80 0.89
Sb
0.48 0.48 0.59
Sb
0.95 0.31 0","Invalid structure: lengths=3, angles=0, species=11"
7646," description
0.57 0.14 0.59
Cd
0.07 0.64 0.09
Cd
0.57 0.14 0.09
Hg
0.07 0.64 0.59
Hg
0.57 0.64 0.84
Hg
0.07 0.14 0.84
Se
0.81 0.88 0.03
Se
0.33 0.40 0.03
Se
0.32 0.91 0.34
Se
0.82 0.41 0.34
Se
0.33 0.88 0.74
Se
0.81 0.40 0.74
0.32 0.41 0.34
Se
0.82 0.91 0.34
0.31 0.90 0.03
Se
0.81 0.40 0.03
Se
0.81 0.90 0.74
Se
0.32 0.40 0.74
0.32 0.90 0.35
Se
0.82 0.40 0.34
Se
0.81 0.90 0.03
Se
0.32 0.40 0.03
Se
0.81 0.40 0.73
Se
0.32 0.90 0.73
0.82 0.90 0.54
Se
0.31 0.40 0.53
Se
0.31 0.90 0.23
Se
0.82 0.40 0.23
Se
0.32 0.90 0.54
Se
0.81 0.40 0.53
0.82 0.40 0.04
Se
0.31 0.90 0.03
Se
0.31 0.40 0.73
Se
0.82 0.90 0.73
0.82 0.90 0.23
Se
0.32 0.40","Invalid structure: lengths=3, angles=0, species=9"
7663," description
0.40 0.10 0.35
Tm
0.15 0.35 0.85
Tm
0.65 0.85 0.85
Mo
0.65 0.35 0.85
Mo
0.15 0.85 0.85
Mo
0.90 0.60 0.35
Mo
0.40 0.10 0.35
S
0.40 0.60 0.01
S
0.90 0.10 0.01
S
0.90 0.60 0.01
S
0.40 0.10 0.01
S
0.90 0.10 0.68
S
0.40 0.60 0.68
S
0.40 0.10 0.68
S
0.90 0.60 0.68
0.15 0.35 0.35
S
0.65 0.85 0.35
0.65 0.35 0.51
S
0.15 0.85 0.51
S
0.15 0.35 0.68
S
0.65 0.85 0.68
S
0.65 0.35 0.18
S
0.15 0.85 0.18
0.15 0.35 0.01
S
0.65 0.85 0.01
0.65 0.35 0.01
S
0.15 0.85 0.01
0.15 0.35 0.18
S
0.65 0.85 0.18
0.65 0.35 0.68
S
0.15 0.85 0.68
0.65 0.35 0.35
S
0.15 0.85 0.35
0.15 0.35 0.51
S
0.65 0.85 0.51
0.90 0.60 ","Invalid structure: lengths=3, angles=0, species=4"
7672," description
0.68 0.82 0.82
Yb
0.18 0.32 0.32
Al
0.68 0.82 0.32
Al
0.18 0.32 0.82
H
0.52 0.42 0.39
H
0.85 0.23 0.25
H
0.02 0.73 0.75
H
0.35 0.92 0.89
H
0.79 0.82 0.47
H
0.58 0.82 0.17
H
0.28 0.32 0.67
H
0.08 0.32 0.97
H
0.60 0.04 0.37
H
0.77 0.61 0.27
H
0.10 0.11 0.77
H
0.27 0.54 0.87
H
0.84 0.38 0.82
H
0.53 0.27 0.82
H
0.33 0.77 0.32
H
0.03 0.88 0.32
H
0.60 0.64 0.48
H
0.77 0.01 0.16
H
0.10 0.51 0.66
H
0.27 0.14 0.98
0.02 0.13 0.48
H
0.35 0.52 0.16
H
0.52 0.02 0.66
H
0.85 0.63 0.98
0.78 0.37 0.72
H
0.59 0.28 0.92
H
0.28 0.78 0.42
H
0.09 0.87 0.22
0.75 0.17 0.92
H
0.61 0.48 0.72
H
0.25 0.98 0.22
H
0.11 0.67 0.","Invalid structure: lengths=3, angles=0, species=6"
7738," description
0.60 0.03 0.04
Li
0.96 0.03 0.54
Li
0.23 0.53 0.04
Li
0.46 0.03 0.54
Li
0.73 0.53 0.04
Li
0.73 0.78 0.79
Li
0.46 0.77 0.29
Li
0.23 0.27 0.79
Li
0.96 0.28 0.29
Cu
0.96 0.77 0.28
Cu
0.22 0.77 0.78
Cu
0.46 0.27 0.29
Cu
0.72 0.27 0.79
Cu
0.97 0.53 0.54
Cu
0.21 0.03 0.04
O
0.95 0.26 0.55
O
0.45 0.28 0.03
O
0.74 0.26 0.03
O
0.24 0.28 0.55
O
0.98 0.78 0.53
O
0.48 0.76 0.05
O
0.20 0.77 0.05
O
0.70 0.78 0.53
O
0.96 0.54 0.78
O
0.46 0.00 0.79
O
0.22 0.03 0.29
O
0.72 0.52 0.30
0.96 0.02 0.80
O
0.46 0.52 0.78
O
0.22 0.53 0.28
O
0.72 0.03 0.30
0.98 0.77 0.05
O
0.48 0.77 0.53
O
0.20 0.78 0.53
O
0.70 0.77 0.05
O
0.97 0.28 0.","Invalid structure: lengths=3, angles=0, species=3"
7860," description
0.69 0.42 0.65
In
0.02 0.75 0.98
Te
0.52 0.25 0.13
Te
0.17 0.91 0.47
Te
0.87 0.93 0.69
Te
0.19 0.54 0.76
Te
0.54 0.86 0.08
Pb
0.46 0.58 0.38
Pb
0.84 0.20 0.38
Pb
0.25 0.17 0.82
Pb
0.83 0.59 0.22roduction
0.02 0.25 0.13
Pb
0.69 0.92 0.48
Pb
0.36 0.58 0.82
0.32 0.01 0.24
Pb
0.78 0.04 0.88
Pb
0.34 0.97 0.74
Pb
0.90 0.53 0.81
0.02 0.75 0.48
Pb
0.68 0.41 0.98
Pb
0.19 0.41 0.48
0.43 0.28 0.61
Pb
0.52 0.75 0.15
Pb
0.03 0.25 0.65
Pb
0.16 0.87 0.06
Pb
0.57 0.38 0.31
0.86 0.68 0.05
Pb
0.70 0.91 0.98
Pb
0.93 0.10 0.13
Pb
0.37 0.16 0.40
0.07 0.46 0.15
Pb
0.67 0.36 0.55
Pb
0.19 0.88 0.32
Pb
0.40 0.66 0.55
0","Invalid structure: lengths=3, angles=0, species=8"
